,description,disease,is_original
14180,mausea,Malaria,False
14181,nea,Malaria,False
14182,neusea,Malaria,False
14183,nausea,Malaria,True
14184,naausea,Malaria,False
14185,kichefuchefu,Malaria,True
14186,diarrhoea,Malaria,True
14187,kuharihrisha,Malaria,False
14188,kuharaisha,Malaria,False
14189,kuharisha,Malaria,True
14190,kuea,Malaria,False
14191,musclhuscle pain,Malaria,False
14192,muscle pain,Malaria,True
14193,mmuscle pain,Malaria,False
14194,maumibu ya misuli,Malaria,False
14195,maumivu ya misuli,Malaria,True
14196,chills,Typhoid,True
14197,shills,Typhoid,False
14198,cills,Typhoid,False
14199,baredi kali,Typhoid,False
14200,bharidi kali,Typhoid,False
14201,barii kali,Typhoid,False
14202,baridi kale,Typhoid,False
14203,baridi kali,Typhoid,True
14204,vomiting,Typhoid,True
14205,kutapeeka,Typhoid,False
14206,kwtapika,Typhoid,False
14207,kutapika,Typhoid,True
14208,vatigue,Typhoid,False
14209,fatigue,Typhoid,True
14210,uchobu,Typhoid,False
14211,uchoavu,Typhoid,False
14212,uchovu,Typhoid,True
14213,hig fever,Typhoid,False
14214,high feveoer,Typhoid,False
14215,hygh fever,Typhoid,False
14216,high fever,Typhoid,True
14217,homa cali,Typhoid,False
14218,homa kali,Typhoid,True
14219,headache,Typhoid,True
14220,heiche,Typhoid,False
14221,hiadache,Typhoid,False
14222,heaadache,Typhoid,False
14223,maumivuvu ya kica,Typhoid,False
14224,maumivu ya chichwa,Typhoid,False
14225,maumivu ya kichwa,Typhoid,True
14226,maumivu ya chchwa,Typhoid,False
14227,maumivu ya kicwa,Typhoid,False
14228,nausea,Typhoid,True
14229,ausea,Typhoid,False
14230,nau,Typhoid,False
14231,chchefuchefu,Typhoid,False
14232,kichefuchefu,Typhoid,True
14233,kichefwchefu,Typhoid,False
14234,constipation,Typhoid,True
14235,kukosa choo,Typhoid,True
14236,kukose choouhoo,Typhoid,False
14237,kokosa choo,Typhoid,False
14238,abdominal paain,Typhoid,False
14239,abdominnal pain,Typhoid,False
14240,abdouminal pain,Typhoid,False
14241,apdominal pain,Typhoid,False
14242,abdominal pain,Typhoid,True
14243,maumivu ya tumbho,Typhoid,False
14244,maumivu yaa tumbo,Typhoid,False
14245,maumibu ya tumbo,Typhoid,False
14246,maumivu ya tunbo,Typhoid,False
14247,maumivu ya tumbo,Typhoid,True
14248,mbaumivu ya tumbo,Typhoid,False
14249,diare,Typhoid,False
14250,diarrhoea,Typhoid,True
14251,kuherisha,Typhoid,False
14252,kuharisa,Typhoid,False
14253,kuharisha,Typhoid,True
14254,toxic look (dyphos),Typhoid,False
14255,toxic look (typhos),Typhoid,True
14256,thoxic look (typhos),Typhoid,False
14257,doxic look (typhos),Typhoid,False
14258,toxic look (typhous),Typhoid,False
14259,nuonekano wa sumu (typhos),Typhoid,False
14260,muonekano wa sumu (typhos),Typhoid,True
14261,muonekano wa sumu (tyhos),Typhoid,False
14262,muonekano wa swmu (typhos),Typhoid,False
14263,muonekaonekano wa sumu (typhos),Typhoid,False
14264,mooonekano wa suemu (typhos),Typhoid,False
14265,belly painain,Typhoid,False
14266,belly pain,Typhoid,True
14267,maummivu ya tumbo,Typhoid,False
14268,maumivu ya tumba,Typhoid,False
14269,maumivu ya tumbo,Typhoid,True
14270,mmaumivu ya tunbo,Typhoid,False
14271,maumivu ya twmbo,Typhoid,False
14272,maumivu ya tmmbo,Typhoid,False
14273,beurning micturition,UTI,False
14274,burning mmicturition,UTI,False
14275,burnink micurition,UTI,False
14276,burnying micturition,UTI,False
14277,burning micturition,UTI,True
14278,hisi ya moto wakati wa kukojoa,UTI,True
14279,hisoi ya moto wakati wa kukojoa,UTI,False
14280,hisi ya moto wakato wa kukojoa,UTI,False
14281,hisi ya moto wachati wa kukojoa,UTI,False
14282,bladdehr discomfort,UTI,False
14283,bladder disconfort,UTI,False
14284,bladder discocomfort,UTI,False
14285,blaidder discomfort,UTI,False
14286,bladder discomfort,UTI,True
14287,blader discomfort,UTI,False
14288,usummbufu wa kibofu,UTI,False
14289,usumbufu wa kibofw,UTI,False
14290,usumbufu wa chibofu,UTI,False
14291,usumbufu wa kibofu,UTI,True
14292,f smell of urine,UTI,False
14293,foul smell of wrine,UTI,False
14294,foul smell of urine,UTI,True
14295,foul smell of uurine,UTI,False
14296,harufu mbaya ya mkojo,UTI,True
14297,harufu mpaya ya mcojo,UTI,False
14298,harufu mbaya ya mbkojo,UTI,False
14299,haruf mbaya ya mkojo,UTI,False
14300,harhrufu mbaya ya mkojo,UTI,False
14301,continuuous feel of urine,UTI,False
14302,continuous feeloeel of urine,UTI,False
14303,continuous feil of urine,UTI,False
14304,continuous fael of urine,UTI,False
14305,continuous feel of urine,UTI,True
14306,hisia ya hhja ndogo kila wakathi,UTI,False
14307,hisia ya haja ndogo kila wakatee,UTI,False
14308,hisia ya hajau ndogo kila wakati,UTI,False
14309,hisia ya haja ndog kila wakati,UTI,False
14310,hisia ya haja ndogo kila wakati,UTI,True
14311,hisia ya haja ndogo kil wakati,UTI,False
14312,hisia ya haja ndogo kila wnati,UTI,False
14313,chillills,Malaria,False
14314,chills,Malaria,True
14315,chylls,Malaria,False
14316,baridhi chali,Malaria,False
14317,baridi kali,Malaria,True
14318,baridi cali,Malaria,False
14319,barii kali,Malaria,False
14320,vaomiting,Malaria,False
14321,voomiting,Malaria,False
14322,vomeeting,Malaria,False
14323,voniting,Malaria,False
14324,vomiting,Malaria,True
14325,kutapa,Malaria,False
14326,kwtapika,Malaria,False
14327,kutapika,Malaria,True
14328,hih fever,Malaria,False
14329,high phever,Malaria,False
14330,heh fever,Malaria,False
14331,highgh fever,Malaria,False
14332,high fever,Malaria,True
14333,homha kali,Malaria,False
14334,homa koli,Malaria,False
14335,homa kali,Malaria,True
14336,sweatina,Malaria,False
14337,sweating,Malaria,True
14338,kutookwa jasho,Malaria,False
14339,kutokwa jasho,Malaria,True
14340,kutokwa jasyo,Malaria,False
14341,headache,Malaria,True
14342,maumivhu ya kichwa,Malaria,False
14343,maumieumivu ya kichwa,Malaria,False
14344,maumivu ya kichwa,Malaria,True
14345,maumimivu ya kicheichwa,Malaria,False
14346,mauumivu ya kichwa,Malaria,False
14347,maumifu ya kichwa,Malaria,False
14348,nusea,Malaria,False
14349,nausea,Malaria,True
14350,nauusea,Malaria,False
14351,kichefucheuu,Malaria,False
14352,cchefuchefu,Malaria,False
14353,kichefuchefu,Malaria,True
14354,kichefucnhefuchefu,Malaria,False
14355,diarrhoea,Malaria,True
14356,di,Malaria,False
14357,kuharisha,Malaria,True
14358,muscle pain,Malaria,True
14359,muscle paina,Malaria,False
14360,muscle painy,Malaria,False
14361,mmaumivu ya misuli,Malaria,False
14362,maumivu ya misulhsuli,Malaria,False
14363,maaumivu ya misuli,Malaria,False
14364,maumivu ya misuli,Malaria,True
14365,maumiivu ya misuli,Malaria,False
14366,cmls,Typhoid,False
14367,chills,Typhoid,True
14368,bariti kali,Typhoid,False
14369,baridhi kali,Typhoid,False
14370,baridi keli,Typhoid,False
14371,bharidi kali,Typhoid,False
14372,baridi kali,Typhoid,True
14373,fomiting,Typhoid,False
14374,vomithiting,Typhoid,False
14375,vomiting,Typhoid,True
14376,kutapika,Typhoid,True
14377,fatigue,Typhoid,True
14378,uchovu,Typhoid,True
14379,high feer,Typhoid,False
14380,high fever,Typhoid,True
14381,high feber,Typhoid,False
14382,ha kali,Typhoid,False
14383,homa kali,Typhoid,True
14384,headache,Typhoid,True
14385,maumhmivu ya khchwa,Typhoid,False
14386,maumivu ya kichwa,Typhoid,True
14387,maumevu ya kichwa,Typhoid,False
14388,maumimivu ya kichwa,Typhoid,False
14389,nausea,Typhoid,True
14390,nauusea,Typhoid,False
14391,chichefuchefu,Typhoid,False
14392,kichefuchefu,Typhoid,True
14393,kichevuchefu,Typhoid,False
14394,kichenefuchefu,Typhoid,False
14395,kicheiefu,Typhoid,False
14396,con,Typhoid,False
14397,constipation,Typhoid,True
14398,kukosa chooaoo,Typhoid,False
14399,kukosa choo,Typhoid,True
14400,abhdominal painn,Typhoid,False
14401,abdominal ain,Typhoid,False
14402,apdominal pain,Typhoid,False
14403,abdominal pein,Typhoid,False
14404,abdominal pain,Typhoid,True
14405,abdomimal pain,Typhoid,False
14406,abominal pain,Typhoid,False
14407,abhdominal pin,Typhoid,False
14408,maumivu ya tumbo,Typhoid,True
14409,maumivhu ya tumbo,Typhoid,False
14410,maumivu ya dumbo,Typhoid,False
14411,maumimivu ya tumbo,Typhoid,False
14412,diarrhoea,Typhoid,True
14413,dirrhoea,Typhoid,False
14414,kmarisha,Typhoid,False
14415,kuharisha,Typhoid,True
14416,kuhamsha,Typhoid,False
14417,toxic look (typhas),Typhoid,False
14418,toxic look (nyphos),Typhoid,False
14419,toxic lnok (typhos),Typhoid,False
14420,toxic look (typhos),Typhoid,True
14421,muoonekano wa sumu (typhos),Typhoid,False
14422,muonekano wa suumu (typhos),Typhoid,False
14423,muonekano wa sumu (typhoshos),Typhoid,False
14424,muonekano wa sumu (typhos),Typhoid,True
14425,muonnekano wa suumu (typhos),Typhoid,False
14426,belly painun,Typhoid,False
14427,belly pan,Typhoid,False
14428,belly pain,Typhoid,True
14429,maumivu ya tumbo,Typhoid,True
14430,maumivu ya tumbooo,Typhoid,False
14431,mbaumivu ya tumbo,Typhoid,False
14432,burning micturitiony,UTI,False
14433,burning micturition,UTI,True
14434,burning mycturition,UTI,False
14435,burning mictwrition,UTI,False
14436,hisi ya motouto wakati wa kukojoa,UTI,False
14437,hisi ya moto wakati wa kukomjoa,UTI,False
14438,hisi ye moto wakati wa kukojoa,UTI,False
14439,hisi ya moto wakati wa kukojoa,UTI,True
14440,hisi ya moo wakati wa kukojoa,UTI,False
14441,hysi ya moto wakati wa chukojoa,UTI,False
14442,pladder discomfort,UTI,False
14443,bladder discomfort,UTI,True
14444,bladder discomforscomfort,UTI,False
14445,bladder discomport,UTI,False
14446,usumbufu wa kibofu,UTI,True
14447,usumbumbufu wa kibofu,UTI,False
14448,usumbufu wa knbofu,UTI,False
14449,usumbufu wa kibofuafu,UTI,False
14450,usumbufu wa kibafu,UTI,False
14451,foui smell of urine,UTI,False
14452,foul smell of uiine,UTI,False
14453,foul smell oof urine,UTI,False
14454,foul smell of urinye,UTI,False
14455,foul smell of urine,UTI,True
14456,harufu mbaya ya mkojo,UTI,True
14457,harufu mbbaya ya mmkojo,UTI,False
14458,harufu mbaya ya mchojo,UTI,False
14459,continuous feel of urine,UTI,True
14460,hisia ya haja ndogo kilaa waui,UTI,False
14461,hisia ya haja nydogo kila wakati,UTI,False
14462,hisia ye haja ndogo kela waki,UTI,False
14463,hisie ya haja ndogo kila wakati,UTI,False
14464,hisia ya haja ndogo kila wakati,UTI,True
14465,hisioia ya haja ndogo kila wakati,UTI,False
14466,hisia ya haja ndogo keela wakati,UTI,False
14467,hisia ya haaja ndogo kila wakati,UTI,False
14468,chill,Malaria,False
14469,cheells,Malaria,False
14470,chills,Malaria,True
14471,badi kali,Malaria,False
14472,baridi kili,Malaria,False
14473,bariidi kali,Malaria,False
14474,baridi kalu,Malaria,False
14475,baridi kali,Malaria,True
14476,vomitimg,Malaria,False
14477,vomiting,Malaria,True
14478,kutapika,Malaria,True
14479,hoh fever,Malaria,False
14480,high fiver,Malaria,False
14481,high fever,Malaria,True
14482,high fhever,Malaria,False
14483,homa kmli,Malaria,False
14484,home kali,Malaria,False
14485,homa kali,Malaria,True
14486,sweatieeating,Malaria,False
14487,sweatingong,Malaria,False
14488,sweating,Malaria,True
14489,shweating,Malaria,False
14490,kutookwa jasho,Malaria,False
14491,kutokwa jasho,Malaria,True
14492,kutokwa jacho,Malaria,False
14493,headache,Malaria,True
14494,maumifu ya kichwa,Malaria,False
14495,maumivu ya kichwa,Malaria,True
14496,mahaumivu ya kichwa,Malaria,False
14497,nausea,Malaria,True
14498,ausea,Malaria,False
14499,cchefuchefu,Malaria,False
14500,kichefuuchefu,Malaria,False
14501,kichefwchefu,Malaria,False
14502,kichefuchefu,Malaria,True
14503,kichefuchefuuhefuchefu,Malaria,False
14504,kychefuchefu,Malaria,False
14505,diarrhoaa,Malaria,False
14506,diarrhoea,Malaria,True
14507,cuharisha,Malaria,False
14508,kuharimisha,Malaria,False
14509,kuharisha,Malaria,True
14510,muscli pain,Malaria,False
14511,muscle pain,Malaria,True
14512,muscle painy,Malaria,False
14513,muscle pein,Malaria,False
14514,maumivu ya misuleuli,Malaria,False
14515,manumivu ya misuli,Malaria,False
14516,maumifu ya misuli,Malaria,False
14517,maumevu ya misuli,Malaria,False
14518,maumivu ya misuli,Malaria,True
14519,chills,Typhoid,True
14520,baridi kanli,Typhoid,False
14521,baridi kaluli,Typhoid,False
14522,baridi kali,Typhoid,True
14523,vomeeting,Typhoid,False
14524,vomitin,Typhoid,False
14525,vomiting,Typhoid,True
14526,kutabika,Typhoid,False
14527,kutapika,Typhoid,True
14528,fatigutigue,Typhoid,False
14529,fatigue,Typhoid,True
14530,uchofu,Typhoid,False
14531,uchovu,Typhoid,True
14532,heegh fever,Typhoid,False
14533,high feveru,Typhoid,False
14534,high fever,Typhoid,True
14535,homa kali,Typhoid,True
14536,heedache,Typhoid,False
14537,headache,Typhoid,True
14538,maumivu ya kychwa,Typhoid,False
14539,maumivu ya ku,Typhoid,False
14540,maumivu ya kichwa,Typhoid,True
14541,maumivu y kichwa,Typhoid,False
14542,maumivu ye kichwa,Typhoid,False
14543,maumivu ya kia,Typhoid,False
14544,maumivu yaa kichwa,Typhoid,False
14545,nausea,Typhoid,True
14546,neusea,Typhoid,False
14547,nauseha,Typhoid,False
14548,kichefuuchefu,Typhoid,False
14549,kichefufuchefu,Typhoid,False
14550,kichefuchefu,Typhoid,True
14551,kichefuchefuichefu,Typhoid,False
14552,constipation,Typhoid,True
14553,conunstipation,Typhoid,False
14554,constiphion,Typhoid,False
14555,kukosa choo,Typhoid,True
14556,kukossa choo,Typhoid,False
14557,abtominal pain,Typhoid,False
14558,abdominal pain,Typhoid,True
14559,abdomeenal pin,Typhoid,False
14560,abdomineinal pain,Typhoid,False
14561,mawmivu ya tumbo,Typhoid,False
14562,maumivu ya tumbo,Typhoid,True
14563,maumiumivu ya tumbo,Typhoid,False
14564,maumivu ya twmbo,Typhoid,False
14565,mbaumivu ya tumbo,Typhoid,False
14566,diarrhoea,Typhoid,True
14567,diarrhhrhoea,Typhoid,False
14568,koharisha,Typhoid,False
14569,kua,Typhoid,False
14570,kuharisha,Typhoid,True
14571,kuhareesha,Typhoid,False
14572,toxic look (typhas),Typhoid,False
14573,toxic look (typhous),Typhoid,False
14574,toxic look (typhos),Typhoid,True
14575,muonekanoi wa sumu (typhos),Typhoid,False
14576,muonechano wa sumu (typhos),Typhoid,False
14577,muonekano wa sumu (typhos),Typhoid,True
14578,muonekano wa sumu (tyhos),Typhoid,False
14579,belly paine,Typhoid,False
14580,belly pain,Typhoid,True
14581,maumivu ya tumbo,Typhoid,True
14582,maumivu ya thumbo,Typhoid,False
14583,maumivu ya tumpo,Typhoid,False
14584,burning micturition,UTI,True
14585,burning mhtion,UTI,False
14586,boorning meecturition,UTI,False
14587,hisi ya moto wekati wa kukojoa,UTI,False
14588,hisi ya motito wakati wa kukojoa,UTI,False
14589,hisi ya m wakati wa kukojoa,UTI,False
14590,hisi ya modo wakati wa kukojoa,UTI,False
14591,hisi ya moto wakati wa cukojoa,UTI,False
14592,hisi yaa moto wakati wa kukojoe,UTI,False
14593,hisi ya moto wakati wa kukojoa,UTI,True
14594,hisesi ya moto wakati wa kukojoa,UTI,False
14595,bladder discomfort,UTI,True
14596,blatder discommfort,UTI,False
14597,bladder discombfort,UTI,False
14598,bladder dmiscomfort,UTI,False
14599,usumbufu wa kibopu,UTI,False
14600,usumbufu wa kibophu,UTI,False
14601,usumbufu wa kibofu,UTI,True
14602,faul smell of urine,UTI,False
14603,fouul smell of urine,UTI,False
14604,foul smell oof urine,UTI,False
14605,foul smell of urine,UTI,True
14606,fowl smell of urihe,UTI,False
14607,harufu mbaya ya mmkojo,UTI,False
14608,harufu mbaya ya mkojo,UTI,True
14609,harufu mbayaaa ya mchojo,UTI,False
14610,harufu mba ya mkojo,UTI,False
14611,harufu mbeya ya mkoojo,UTI,False
14612,harufu mbaya ya mkojjo,UTI,False
14613,harwfu mbaaya ya mkojo,UTI,False
14614,continuous feenel of urine,UTI,False
14615,continuouninuous feel of urine,UTI,False
14616,continuous feel of uurine,UTI,False
14617,cantinuous feel of urine,UTI,False
14618,coniuous feel of urini,UTI,False
14619,continuous feel of urine,UTI,True
14620,hisia ya haja ndogo kila wakati,UTI,True
14621,heesia ya haaja ndogo kinila wakati,UTI,False
14622,ha ya haja ndndogo kil wakati,UTI,False
14623,hisia yaa haja ndogo kila wakati,UTI,False
14624,chills,Malaria,True
14625,beridi kali,Malaria,False
14626,bariodi kali,Malaria,False
14627,baridi kali,Malaria,True
14628,varidi kali,Malaria,False
14629,vomitinng,Malaria,False
14630,vomiting,Malaria,True
14631,vomitieg,Malaria,False
14632,kutapyka,Malaria,False
14633,kutapeeka,Malaria,False
14634,kutapika,Malaria,True
14635,high pever,Malaria,False
14636,high fevner,Malaria,False
14637,hinh fever,Malaria,False
14638,high fever,Malaria,True
14639,hihgh fever,Malaria,False
14640,high fiver,Malaria,False
14641,homa kali,Malaria,True
14642,sweatinyg,Malaria,False
14643,sweatiog,Malaria,False
14644,sweating,Malaria,True
14645,kutokwa jnsho,Malaria,False
14646,kutokwa jasho,Malaria,True
14647,kutmwa jasho,Malaria,False
14648,headache,Malaria,True
14649,naumivu ya kechwa,Malaria,False
14650,maumivu ya kishwa,Malaria,False
14651,mmaumivu ya kichwa,Malaria,False
14652,maumivu ya kichwa,Malaria,True
14653,nausea,Malaria,True
14654,nausiea,Malaria,False
14655,kishefuchefu,Malaria,False
14656,kichefuchefu,Malaria,True
14657,diaraa,Malaria,False
14658,diarrhoea,Malaria,True
14659,kuhrisha,Malaria,False
14660,kuharisha,Malaria,True
14661,kuma,Malaria,False
14662,muscle pain,Malaria,True
14663,naumivu ya misuli,Malaria,False
14664,meu ya misuli,Malaria,False
14665,maumivu ya misuli,Malaria,True
14666,maumivu ya nisuli,Malaria,False
14667,chilnills,Typhoid,False
14668,chills,Typhoid,True
14669,baridi kali,Typhoid,True
14670,baridi cali,Typhoid,False
14671,baridi keli,Typhoid,False
14672,vohomiting,Typhoid,False
14673,vomiting,Typhoid,True
14674,kutapikauutapika,Typhoid,False
14675,kutaphutapika,Typhoid,False
14676,kutepika,Typhoid,False
14677,kutapika,Typhoid,True
14678,kotapika,Typhoid,False
14679,fatiguie,Typhoid,False
14680,fatigue,Typhoid,True
14681,fantigue,Typhoid,False
14682,faigue,Typhoid,False
14683,fatiiatigue,Typhoid,False
14684,fadigue,Typhoid,False
14685,uuchovu,Typhoid,False
14686,uchovu,Typhoid,True
14687,high fever,Typhoid,True
14688,homa kmali,Typhoid,False
14689,homa kanli,Typhoid,False
14690,hona cali,Typhoid,False
14691,homa kali,Typhoid,True
14692,headache,Typhoid,True
14693,maumivu ya kychwa,Typhoid,False
14694,mo ya kichwa,Typhoid,False
14695,maumivu ya kichwa,Typhoid,True
14696,maumivu ya chchwa,Typhoid,False
14697,mvu ya kichwa,Typhoid,False
14698,naumsea,Typhoid,False
14699,nausea,Typhoid,True
14700,nauusea,Typhoid,False
14701,nauseusea,Typhoid,False
14702,kichefuchefu,Typhoid,True
14703,kichifuchefu,Typhoid,False
14704,comstipation,Typhoid,False
14705,constipation,Typhoid,True
14706,kukosa choo,Typhoid,True
14707,kukasa choo,Typhoid,False
14708,ukosa choo,Typhoid,False
14709,abdominal phin,Typhoid,False
14710,abdominal pain,Typhoid,True
14711,abdel pain,Typhoid,False
14712,abdouminal pain,Typhoid,False
14713,maumivu ya tumobo,Typhoid,False
14714,maumivu ya tumpo,Typhoid,False
14715,mauumivu ya tumbo,Typhoid,False
14716,maumivuuaumivu ya tumbo,Typhoid,False
14717,maumivu ya tumbo,Typhoid,True
14718,maumevu ya tumbo,Typhoid,False
14719,diarrhaea,Typhoid,False
14720,diarrhoea,Typhoid,True
14721,dihiarrhoea,Typhoid,False
14722,cuharisha,Typhoid,False
14723,kooharisha,Typhoid,False
14724,kuharisha,Typhoid,True
14725,kuhareesha,Typhoid,False
14726,toxmoxic look (typhos),Typhoid,False
14727,toxic look (dyphos),Typhoid,False
14728,toxic look (typhos),Typhoid,True
14729,muonekano wa sumu (typhas),Typhoid,False
14730,muonekano wa sumu (typhos),Typhoid,True
14731,muonekano wa soomu (typhos),Typhoid,False
14732,velly pain,Typhoid,False
14733,pelly pain,Typhoid,False
14734,belly pain,Typhoid,True
14735,maumivu ya thbo,Typhoid,False
14736,maumivu ya tumbbo,Typhoid,False
14737,maumivu ya tumboo,Typhoid,False
